2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
2	6.079637419	8.330782551	9.799010601	10.88111414	11.73360746	12.43455775	13.02821643	13.54195666	13.99385404	14.39646716	14.75888148	15.08788775	15.3886988	15.66540566	15.92127901	16.15897535	16.38068171	16.58822009	16.78312416	16.96669686	17.14005422	17.30415933	17.45984883	17.60785402	17.74881767	17.88330765	18.01182805	18.13482531
3	4.500658726	5.909663249	6.824526451	7.501659376	8.037084499	8.478315992	8.852498008	9.176615059	9.461993743	9.71655496	9.946046905	10.15476743	10.34601028	10.5223528	10.68584802	10.83815682	10.98064114	11.11443123	11.24047508	11.35957543	11.47241788	11.57959195	11.6816101	11.77891801	11.87190717	11.96092292	12.04627142	12.12822535
4	3.92650335	5.04024125	5.757058416	6.287026999	6.706438597	7.052553655	7.346518735	7.601519465	7.826335136	8.027103771	8.2082829	8.373209857	8.52444668	8.66400198	8.793478574	8.914175553	9.027159812	9.133317919	9.233394287	9.328019782	9.417733507	9.50299962	9.584220487	9.661747087	9.735887322	9.806912722	9.875063906	9.94055506
5	3.635351421	4.601725446	5.218324875	5.673124539	6.032902683	6.32990096	6.582300738	6.801397918	6.994697778	7.167442232	7.323435779	7.465526105	7.59589918	7.716268783	7.828002767	7.932209833	8.029800757	8.121532587	8.208041189	8.289865642	8.367466809	8.441241673	8.511534543	8.578645664	8.642839295	8.704347958	8.763378037	8.820113356
6	3.460455666	4.339195313	4.895599184	5.304890706	5.62835325	5.895309335	6.122202195	6.319211268	6.493084741	6.648528133	6.788953255	6.916912199	7.034363401	7.142841466	7.243571555	7.337546621	7.425582434	7.50835718	7.586440596	7.660315803	7.730395917	7.797036878	7.860547467	7.921197239	7.979222851	8.034833172	8.088213442	8.139528681
7	3.344083686	4.1649415	4.6812755	5.06007419	5.359078566	5.605721312	5.815313925	5.997304865	6.157943704	6.301581353	6.431368927	6.549661586	6.658265456	6.758595647	6.851781233	6.938737261	7.020215337	7.096840338	7.169137186	7.237551003	7.302462426	7.364199423	7.423046728	7.479252372	7.533034638	7.58458604	7.634077326	7.681660623
8	3.261182333	4.041036472	4.528809638	4.88575425	5.167152341	5.399120798	5.596180296	5.767266109	5.918276523	6.053311648	6.175337602	6.286569373	6.388704491	6.483072318	6.570733111	6.652545874	6.7292161	6.80133017	6.869380616	6.933785095	6.994900717	7.05303518	7.108455433	7.161394529	7.212057103	7.260623784	7.307254791	7.352092876
9	3.199173338	3.948492202	4.414890126	4.755404185	5.023514981	5.24437436	5.431921143	5.594712231	5.738385796	5.866856063	5.982951074	6.088781341	6.18596315	6.275761573	6.359185173	6.437050799	6.510029148	6.578677559	6.643464109	6.704785638	6.762981445	6.818343854	6.871126404	6.921550599	6.96981078	7.016078533	7.060506056	7.103228958
10	3.151064177	3.876776749	4.326582116	4.654293076	4.912015755	5.124166095	5.3042381	5.46049874	5.598386462	5.721671873	5.833077093	5.934631583	6.027888851	6.114063802	6.194124896	6.268856145	6.338901102	6.404794421	6.466985043	6.525853521	6.581725188	6.634880307	6.685561989	6.733982461	6.780328052	6.82476323	6.867433818	6.908469895
11	3.112663052	3.81958827	4.256143355	4.573596254	4.822972432	5.028108018	5.202146971	5.35312773	5.486329584	5.605410822	5.713008792	5.811088632	5.901153505	5.984378753	6.061700607	6.133876805	6.201529146	6.265174091	6.325245415	6.382110231	6.436082782	6.487433611	6.536397379	6.583178911	6.627958028	6.67089344	6.712125913	6.751780859
12	3.081306633	3.772928959	4.19866023	4.50770992	4.750231447	4.94959411	5.118658464	5.265277905	5.394605098	5.510204992	5.614646928	5.709843472	5.797257002	5.878030895	5.953074545	6.02312441	6.08878449	6.150556329	6.20886089	6.264054879	6.31644315	6.366288255	6.413817891	6.459230788	6.502701401	6.544383693	6.584414206	6.622914586
13	3.055222622	3.734141985	4.150866293	4.452906124	4.689697096	4.884223876	5.049114542	5.1920698	5.318136633	5.430804112	5.532584807	5.625348178	5.710522671	5.789224564	5.862340941	5.930657953	5.994564195	6.054748903	6.111556302	6.165333506	6.216377858	6.26494522	6.311257464	6.355508209	6.397867412	6.438485049	6.477494121	6.515013107
14	3.033186378	3.701393573	4.11050635	4.406609604	4.638537996	4.828954422	4.990292021	5.130123664	5.253408108	5.363570483	5.463075483	5.553756297	5.637012831	5.713938236	5.785402298	5.852108277	5.914632803	5.973454466	6.028974789	6.081534088	6.131422384	6.178890321	6.224154756	6.267404927	6.308806932	6.348507342	6.386636129	6.423309072
15	3.014324795	3.673377625	4.075973722	4.366984687	4.594734831	4.781613923	4.939889597	5.077026204	5.19790729	5.305903534	5.403439335	5.492316781	5.573911047	5.649296125	5.719326062	5.784691212	5.845957453	5.90359436	5.957995815	6.009495399	6.058378065	6.10488912	6.14924123	6.191619942	6.232188089	6.271089341	6.308451081	6.344386772
16	2.997998748	3.649138885	4.046093037	4.332687834	4.556808883	4.740611289	4.896220465	5.031007472	5.149791157	5.25589542	5.351709716	5.439009163	5.519148334	5.593184202	5.661957226	5.72614676	5.786309028	5.842906012	5.896324974	5.94689383	5.994892652	6.040562514	6.084112384	6.125724564	6.165559024	6.203756893	6.240443295	6.275729667
17	2.98372971	3.627962679	4.019984749	4.302713217	4.523652597	4.704754244	4.858020082	4.990740143	5.107677044	5.212114013	5.306410097	5.392317082	5.471171239	5.544014926	5.611676743	5.674826122	5.734011549	5.789687967	5.842236844	5.891981147	5.939196675	5.984120981	6.026959395	6.067891594	6.107075035	6.144648618	6.180735481	6.215445284
18	2.971152329	3.609303738	3.996977671	4.276292977	4.494420076	4.673131795	4.824321849	4.955209248	5.070507311	5.173463579	5.266410412	5.351079105	5.428789847	5.500572142	5.567244159	5.629466745	5.687781238	5.742636568	5.794409098	5.843417423	5.889933573	5.934191639	5.97639449	6.016719069	6.055320614	6.092336054	6.12788677	6.162080851
19	2.959982871	3.592738858	3.976550775	4.252830822	4.468454166	4.645035931	4.794374254	4.923625397	5.037459112	5.139091388	5.230830978	5.314391041	5.391077528	5.461908558	5.52769305	5.589084242	5.646617127	5.700735301	5.751810593	5.80015771	5.846045334	5.889704644	5.931335963	5.971113996	6.009192004	6.04570516	6.08077328	6.114503051
20	2.949997644	3.577934582	3.958293461	4.231856683	4.445236619	4.619908091	4.767584209	4.895365405	5.007882655	5.108323859	5.198976744	5.281538308	5.35730181	5.427275214	5.49225919	5.552900178	5.609727511	5.663180015	5.713625467	5.761375104	5.806694603	5.849812543	5.890926968	5.930210577	5.967814862	6.003873421	6.038504667	6.07181403
21	2.941017929	3.564624625	3.941877795	4.212995011	4.424353253	4.597301719	4.743477398	4.869930732	4.981257968	5.080621842	5.170291238	5.251948667	5.326876004	5.396072103	5.460330228	5.520290718	5.576477818	5.62932607	5.679199608	5.726406545	5.771209863	5.813835795	5.854480333	5.893314373	5.930487809	5.966132824	6.000366564	6.033293326
22	2.932899224	3.552593786	3.927038711	4.195942173	4.405469089	4.576855539	4.721669967	4.846917802	4.957164011	5.055548659	5.14432365	5.225158436	5.299324625	5.367812854	5.431409703	5.490750004	5.546353408	5.598650586	5.648002381	5.694714082	5.739046235	5.781222945	5.821438354	5.859861724	5.896641502	5.931908589	5.965778984	5.998355958
23	2.925523433	3.541666262	3.913559652	4.180450031	4.388310293	4.558274127	4.70184794	4.825996417	4.935256209	5.032746853	5.120704874	5.20078789	5.274258209	5.342099015	5.405090831	5.46386349	5.518932477	5.570724947	5.619598757	5.66585663	5.709756898	5.75152174	5.791343604	5.829390273	5.86580888	5.900729154	5.934266055	5.966521917
24	2.918793101	3.531697314	3.90126196	4.166313825	4.372650837	4.541313568	4.683752013	4.806893807	4.915249846	5.011920996	5.099129787	5.17852307	5.251354683	5.318601028	5.381037105	5.439288197	5.493865991	5.545194438	5.593628669	5.63946907	5.682971949	5.724357729	5.763817316	5.801517137	5.837603125	5.872203943	5.905433596	5.937393565
25	2.912627354	3.52256574	3.889997217	4.153363096	4.358302506	4.525770697	4.667166148	4.789382658	4.896907602	4.992824786	5.079343957	5.158102124	5.230345385	5.297043936	5.358967733	5.416737892	5.470862624	5.521762951	5.569791506	5.615246535	5.658382495	5.699418196	5.738543135	5.775922492	5.811701102	5.84600665	5.878952267	5.910638649
26	2.90695761	3.514170533	3.87964015	4.141455075	4.345107312	4.511474935	4.651908915	4.773272027	4.880030082	4.975251243	5.061133529	5.139304923	5.211004418	5.27719652	5.338646549	5.395971798	5.449677286	5.500181342	5.547834306	5.592932457	5.635728548	5.676439909	5.715254739	5.752337075	5.787830736	5.821862511	5.854544724	5.885977351
27	2.901726544	3.506426123	3.870085544	4.130468318	4.332931956	4.498282009	4.637826825	4.758400345	4.864448532	4.959025155	5.04431744	5.12194506	5.193140466	5.258862922	5.31987348	5.37678591	5.430102289	5.480238464	5.527542662	5.572309346	5.614789701	5.655199689	5.693726311	5.730532549	5.76576129	5.799538488	5.831975727	5.863172315
28	2.896885161	3.499259698	3.861243662	4.120300125	4.321662175	4.486069385	4.624789445	4.744629974	4.850019167	4.943997211	5.028741366	5.105863628	5.17659041	5.24187613	5.302477894	5.35900622	5.411960463	5.461754176	5.508733631	5.553191613	5.595377855	5.635507052	5.6737651	5.710314002	5.745295781	5.778835621	5.811044417	5.842020861
